Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
14,147.08000,147.68000,600 kHz,+DUP,FM,5SC Placitas La Madera,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 9768 398.00 NM Sandoval Placitas La Madera NM5SC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
15,147.36000,147.96000,600 kHz,+DUP,FM,5XE Albuquerque,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 23 420.00 NM Bernalillo Albuquerque KB5XE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
16,443.50000,438.50000,5.00 MHz,-DUP,FM,5XE Albuquerque,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,35 16953 423.00 NM Bernalillo Albuquerque KE5XE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
17,147.15000,147.75000,600 kHz,+DUP,FM,7BA Douglas,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 50 460.00 WY Converse Douglas KK7BA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
18,146.73000,146.13000,600 kHz,-DUP,FM,7BR Torrington,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 42 399.00 WY Goshen Torrington KF7BR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
19,144.63500,145.23500,600 kHz,+DUP,FM,7BV Mountain View Hickey Mtn,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 14219 409.00 WY Uinta Mountain View Hickey Mtn WY7BV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
20,146.91000,146.31000,600 kHz,-DUP,FM,7GT Casper,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 15529 443.00 WY Natrona Casper N7GT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
21,147.20000,147.80000,600 kHz,+DUP,FM,7GX Price Wood Hill,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 10058 409.00 UT Carbon Price Wood Hill K7GX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,145.27000,144.67000,600 kHz,-DUP,FM,7JL Brighton Scotts Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 35 483.00 UT Salt Lake Brighton Scotts Peak K7JL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,146.86000,146.26000,600 kHz,-DUP,FM,7JL Evanston Medicine Butte,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 2 472.00 WY Uinta Evanston Medicine Butte K7JL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,145.27000,144.67000,600 kHz,-DUP,FM,7JL Levan Levan Peak,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,49 32 474.00 UT Juab Levan Levan Peak K7JL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,147.18000,147.78000,600 kHz,+DUP,FM,7JL Snowbird Hidden Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 34 487.00 UT Utah Snowbird Hidden Peak K7JL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,147.28000,147.88000,600 kHz,+DUP,FM,7ZW Altamont,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,49 14977 372.00 UT Duchesne Altamont AD7ZW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
27,146.64000,146.04000,600 kHz,-DUP,FM,AGA Casper Casper Mountain,Tone,173.8 Hz,173.8 Hz,023,Both N,Off,56 7 430.00 WY Natrona Casper Casper Mountain KD7AGA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,147.04000,147.64000,600 kHz,+DUP,FM,B1Q Isleta Pueblo 1505 Hwy 314,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 15633 443.00 NM Bernalillo Isleta Pueblo 1505 Hwy 314 AB1Q,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,145.47500,144.87500,600 kHz,-DUP,FM,BQM Scottsbluff,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 57 405.00 NE Scotts Bluff Scottsbluff WD0BQM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,146.72000,146.12000,600 kHz,-DUP,FM,BSK Manti Barton Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 255 468.00 UT Sanpete Manti Barton Peak K7BSK,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,145.15000,144.55000,600 kHz,-DUP,DV,BSK Sterling,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 14748 460.00 UT Sanpete Sterling KB7BSK,,,CQCQCQ,KB7BSK C,KB7BSK G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,145.33000,144.73000,600 kHz,-DUP,FM,BYU Provo BYU,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 128 476.00 UT Utah Provo BYU N7BYU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,146.74000,146.14000,600 kHz,-DUP,FM,CBS Altamont,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 253 372.00 UT Duchesne Altamont WB7CBS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,145.43000,144.83000,600 kHz,-DUP,FM,CEU Price Wood Hill,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 78 390.00 UT Carbon Price Wood Hill W7CEU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,146.77500,146.17500,600 kHz,-DUP,FM,CKE Syracuse,None,100.0 Hz,100.0 Hz,023,Both N,Off,20 3947 415.00 KS Hamilton Syracuse KB0CKE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,146.72000,146.12000,600 kHz,-DUP,FM,CQH Tijeras Raven Road,Tone,100.0 Hz,127.3 Hz,023,Both N,Off,35 17 434.00 NM Bernalillo Tijeras Raven Road K5CQH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,145.33000,144.73000,600 kHz,-DUP,FM,CSY Albuquerque Sandia Crest,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 16 409.00 NM Bernalillo Albuquerque Sandia Crest W5CSY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,145.13750,144.53750,600 kHz,-DUP,DV,CTZ Davis County,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 19773 409.00 UT Davis Davis County KJ7CTZ,,,CQCQCQ,KJ7CTZ C,KJ7CTZ G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,147.09000,147.69000,600 kHz,+DUP,FM,DEM Springfield,T Sql,118.8 Hz,118.8 Hz,023,Both N,Off,8 8174 368.00 CO Baca Springfield KZ0DEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,146.66000,146.06000,600 kHz,-DUP,FM,DHH Ephraim Horseshoe,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 190 440.00 UT Sanpete Ephraim Horseshoe W7DHH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,147.34000,147.94000,600 kHz,+DUP,FM,DSO Vernal Tabby Mountain,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 121 412.00 UT Uintah Vernal Tabby Mountain KG7DSO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,147.34000,147.94000,600 kHz,+DUP,FM,DST Logan Ute Lake,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,35 15643 472.00 NM Quay Logan Ute Lake K5DST,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,147.06000,147.66000,600 kHz,+DUP,FM,ECT Ulysses,None,100.0 Hz,100.0 Hz,023,Both N,Off,20 3979 489.00 KS Grant Ulysses K0ECT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,145.12500,144.52500,600 kHz,-DUP,FM,EGG Ogden Sheriff Office,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 19772 409.00 UT Weber Ogden Sheriff Office KE7EGG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,146.88000,146.28000,600 kHz,-DUP,FM,EMA Tucumcari,None,100.0 Hz,100.0 Hz,023,Both N,Off,35 176 475.00 NM Quay Tucumcari WA5EMA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,146.92000,146.32000,600 kHz,-DUP,FM,ERC Albuquerque,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 6939 434.00 NM Bernalillo Albuquerque KF5ERC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,146.80000,146.20000,600 kHz,-DUP,FM,EZO Mapleton,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 5483 467.00 UT Utah Mapleton N6EZO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,146.90000,146.30000,600 kHz,-DUP,FM,FIQ Albuquerque Op Ctr,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 38 426.00 NM Bernalillo Albuquerque Op Ctr K5FIQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,147.06000,147.66000,600 kHz,+DUP,FM,FIQ Clines Corners Tapia Mesa,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,35 60 432.00 NM San Miguel Clines Corners Tapia Mesa K5FIQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,147.36000,147.96000,600 kHz,+DUP,FM,GIE Coalville Lewis Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 232 487.00 UT Summit Coalville Lewis Peak WA7GIE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,147.38000,147.98000,600 kHz,+DUP,FM,GIE Roosevelt Mirror Lake,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 235 435.00 UT Duchesne Roosevelt Mirror Lake WA7GIE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,147.24000,147.84000,600 kHz,+DUP,FM,HEN Coalville Lewis Peak,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 22 487.00 UT Summit Coalville Lewis Peak K7HEN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,147.16000,147.76000,600 kHz,+DUP,FM,HEN Heber City Strawberry Peak,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 23 451.00 UT Wasatch Heber City Strawberry Peak K7HEN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,146.64000,146.04000,600 kHz,-DUP,FM,HSW Monroe Monroe Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 239 495.00 UT Sevier Monroe Monroe Peak WA7HSW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,145.29000,144.69000,600 kHz,-DUP,FM,IHL Albuquerque Sandia Mnts,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 17322 423.00 NM Bernalillo Albuquerque Sandia Mnts WA5IHL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,146.95500,146.35500,600 kHz,-DUP,FM,JUN Holyoke,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 163 397.00 CO Phillips Holyoke N0JUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,147.32000,147.92000,600 kHz,+DUP,FM,LXP Albuquerque,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 22 418.00 NM Bernalillo Albuquerque K5LXP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,146.74000,146.14000,600 kHz,-DUP,FM,MHQ Albuquerque,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,35 15626 420.00 NM Bernalillo Albuquerque KD5MHQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,147.34500,147.94500,600 kHz,+DUP,FM,MJI Casper,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 15537 443.00 WY Natrona Casper KC7MJI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,146.71500,146.11500,600 kHz,-DUP,FM,NEB Alliance,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,31 10034 466.00 NE Box Butte Alliance N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,147.07500,147.67500,600 kHz,+DUP,FM,NEB Scottsbluff,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 59 411.00 NE Scotts Bluff Scottsbluff N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,147.39000,147.99000,600 kHz,+DUP,FM,NJU Kenton,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,35 18214 369.00 NM Union Kenton WB5NJU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,146.98500,146.38500,600 kHz,-DUP,FM,OMC Lakin,T Sql,156.7 Hz,156.7 Hz,023,Both N,Off,20 3967 458.00 KS Kearney Lakin N0OMC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,147.33000,147.93000,600 kHz,+DUP,FM,OMT Lusk 77 Hill,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,56 16404 465.00 WY Niobrara Lusk 77 Hill KG7OMT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,146.91000,146.31000,600 kHz,-DUP,FM,OQA Garden City,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,20 3959 490.00 KS Finney Garden City WA0OQA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,53.20000,52.20000,1.00 MHz,-DUP,FM,PGQ La Cueva,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,35 101 371.00 NM Santa Fe La Cueva N9PGQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,146.84000,146.24000,600 kHz,-DUP,FM,PGQ La Cueva,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,35 102 371.00 NM Santa Fe La Cueva N9PGQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,145.46000,144.86000,600 kHz,-DUP,FM,PLA Casper Casper Mountain,T Sql,110.9 Hz,110.9 Hz,023,Both N,Off,56 12433 428.00 WY Natrona Casper Casper Mountain K7PLA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,145.44500,144.84500,600 kHz,-DUP,FM,PPP Lander airport,Tone,110.9 Hz,110.9 Hz,023,Both N,Off,56 40 445.00 WY Fremont Lander airport KD7PPP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,147.26000,147.86000,600 kHz,+DUP,FM,PQD Duchense,None,100.0 Hz,100.0 Hz,023,Both N,Off,49 152 372.00 UT Duchesne Duchense N7PQD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,146.72000,146.12000,600 kHz,-DUP,FM,REL Indianola Indianola Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 10229 440.00 UT Sanpete Indianola Indianola Peak WB7REL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,146.86000,146.26000,600 kHz,-DUP,FM,REL Monroe Monroe Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 106 495.00 UT Sevier Monroe Monroe Peak WB7REL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,145.43000,144.83000,600 kHz,-DUP,FM,SAR Zuni Black rock,Tone,162.2 Hz,162.2 Hz,023,Both N,Off,35 185 469.00 NM McKinley Zuni Black rock KD5SAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,147.06000,147.66000,600 kHz,+DUP,FM,SDC Castle Dale Horn Mountain,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 54 413.00 UT Emery Castle Dale Horn Mountain K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,147.08000,147.68000,600 kHz,+DUP,FM,SDC Hanksville Ellen Peak,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 56 395.00 UT Wayne Hanksville Ellen Peak K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,147.08000,147.68000,600 kHz,+DUP,FM,SDC Scofield Boardinghouse Ridge,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 53 422.00 UT Carbon Scofield Boardinghouse Ridge K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,145.31000,144.71000,600 kHz,-DUP,FM,SDC Scofield Ford Ridge,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 55 408.00 UT Carbon Scofield Ford Ridge K7SDC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,147.14000,147.74000,600 kHz,+DUP,FM,SEM Dalhart,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,48 19846 462.00 TX Hartley Dalhart KB8SEM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,146.88000,146.28000,600 kHz,-DUP,FM,SNU Wheatland,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 47 373.00 WY Platte Wheatland WA7SNU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,147.02000,147.62000,600 kHz,+DUP,FM,UAH Goshen West Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 247 486.00 UT Utah Goshen West Mountain WA7UAH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,147.34000,147.94000,600 kHz,+DUP,FM,UCS Goshen West Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 71 486.00 UT Utah Goshen West Mountain K7UCS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,145.47000,144.87000,600 kHz,-DUP,FM,UCS Provo UVMC,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 127 478.00 UT Utah Provo UVMC K7UCS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,146.76000,146.16000,600 kHz,-DUP,FM,UGO Ogallala,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,31 11025 469.00 NE Keith Ogallala N0UGO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,146.96000,146.36000,600 kHz,-DUP,FM,URR Belen Capilla Peak,Tone,100.0 Hz,88.5 Hz,023,Both N,Off,35 46 465.00 NM Torrance Belen Capilla Peak K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,146.64000,146.04000,600 kHz,-DUP,FM,URR Grants MW Ridge,T Sql,67.0 Hz,67.0 Hz,023,Both N,Off,35 15625 425.00 NM Bernalillo Grants MW Ridge K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,146.94000,146.34000,600 kHz,-DUP,FM,URR Grants Mt Taylor,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,35 97 420.00 NM Cibola Grants Mt Taylor K5URR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,146.65500,146.05500,600 kHz,-DUP,DV,UUJ Rock Springs Aspen Mountain,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 13123 384.00 WY Sweetwater Rock Springs Aspen Mountain KE7UUJ,,,CQCQCQ,KE7UUJ C,KE7UUJ G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,145.25000,144.65000,600 kHz,-DUP,FM,UVA Provo Sundance,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 122 476.00 UT Utah Provo Sundance K7UVA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,146.84000,146.24000,600 kHz,-DUP,FM,VHF Richfield Monroe Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 11816 494.00 UT Sevier Richfield Monroe Peak WA7VHF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,147.01500,147.61500,600 kHz,+DUP,FM,VHZ Alliance,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 10450 464.00 NE Box Butte Alliance N2VHZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,145.23500,144.63500,600 kHz,-DUP,FM,VNJ Casper Casper Mountain,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,56 5 429.00 WY Natrona Casper Casper Mountain W7VNJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,146.94000,146.34000,600 kHz,-DUP,FM,VNJ Casper Casper Mountain,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,56 6 430.00 WY Natrona Casper Casper Mountain W7VNJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,147.09000,147.69000,600 kHz,+DUP,FM,VVQ Kemmerer Quealy Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,56 49 479.00 WY Lincoln Kemmerer Quealy Peak KG7VVQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
