Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
11,449.55000,444.55000,5.00 MHz,-DUP,FM,0IA Boulder 449.55,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 11 54.00 CO Boulder Boulder W0IA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
12,146.76000,146.16000,600 kHz,-DUP,FM,0IA Boulder Gunbarre,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 16 53.00 CO Boulder Boulder Gunbarrel Hill W0IA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
13,447.30000,442.30000,5.00 MHz,-DUP,FM,0KC Fort Lupton 447.,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 8739 45.00 CO Weld Fort Lupton AC0KC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
14,447.85000,442.85000,5.00 MHz,-DUP,FM,0KQ Evergreen Saddle,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 9580 48.00 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
15,147.04500,147.64500,600 kHz,+DUP,FM,0ML Northglenn 147.0,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 185 30.00 CO Adams Northglenn K0ML,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
16,146.89500,146.29500,600 kHz,-DUP,FM,0PC Bailey Dick Moun,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 7 55.00 CO Park Bailey Dick Mountain AB0PC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
17,145.47500,144.87500,600 kHz,-DUP,FM,0SJ Boulder Blue Mou,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 75 15.00 CO Jefferson Boulder Blue Mountain KE0SJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
18,145.28000,144.68000,600 kHz,-DUP,FM,0SJ Golden Centennia,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 140 42.00 CO Jefferson Golden Centennial Cone KE0SJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
19,449.52500,444.52500,5.00 MHz,-DUP,FM,0SJ Golden Centennia,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 138 42.00 CO Jefferson Golden Centennial Cone KE0SJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
20,447.62500,442.62500,5.00 MHz,-DUP,FM,0SJ Lochbuie 447.625,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 9771 45.00 CO Adams Lochbuie KE0SJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
21,449.22500,444.22500,5.00 MHz,-DUP,FM,0SZ Denver Thorodin,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 97 54.00 CO Gilpin Denver Thorodin Mountain N0SZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
22,448.22500,443.22500,5.00 MHz,-DUP,FM,0SZ Idaho Springs Sq,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 8197 52.00 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
23,448.62500,443.62500,5.00 MHz,-DUP,FM,0TX Golden Centennia,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 112 42.00 CO Jefferson Golden Centennial Cone W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
24,145.49000,144.89000,600 kHz,-DUP,FM,0TX Idaho Springs Ce,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 76 52.00 CO Jefferson Idaho Springs Centennial Cone W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
25,449.35000,444.35000,5.00 MHz,-DUP,FM,0TX Idaho Springs Sq,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 98 52.00 CO Clear Creek Idaho Springs Squaw Mountain W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
26,53.09000,51.39000,,-DUP,FM,0TX Lakewood Green M,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 105 26.00 CO Jefferson Lakewood Green Mountain W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
27,147.33000,147.93000,600 kHz,+DUP,FM,0TX Lakewood Green M,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 85 22.00 CO Jefferson Lakewood Green Mountain W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,447.82500,442.82500,5.00 MHz,-DUP,FM,0TX Lakewood St Anth,DTCS,100.0 Hz,100.0 Hz,073,Both N,Off,8 5805 23.00 CO Jefferson Lakewood St Anthony Medical Campus W0TX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,448.40000,443.40000,5.00 MHz,-DUP,FM,0VH Aurora 225 and P,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 18892 5.00 CO Arapahoe Aurora 225 and Parker Road KE0VH,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,449.95000,444.95000,5.00 MHz,-DUP,FM,9SL Aurora 449.95,T Sql,77.0 Hz,77.0 Hz,023,Both N,Off,8 8743 13.00 CO Arapahoe Aurora W9SL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,449.15000,444.15000,5.00 MHz,-DUP,DV,AEN Aurora 449.15,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8207 11.00 CO Arapahoe Aurora WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,449.65000,444.65000,5.00 MHz,-DUP,DV,AEN Denver 449.65,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8212 15.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,449.67500,444.67500,5.00 MHz,-DUP,DV,AEN Denver 449.675,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8213 15.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,449.00000,444.00000,5.00 MHz,-DUP,FM,AEN Idaho Springs Sq,T Sql,136.5 Hz,136.5 Hz,023,Both N,Off,8 8250 50.00 CO Clear Creek Idaho Springs Squaw Mountain WR0AEN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,147.12000,147.72000,600 kHz,+DUP,FM,ARA Critchell Critch,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 59 41.00 CO Jefferson Critchell Critchell Mountain N0ARA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,423.00000,1243.00000,,+DUP,FM,BTV Boulder 423,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 18534 51.00 CO Boulder Boulder W0BTV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,147.15000,147.75000,600 kHz,+DUP,FM,CBI Golden Guy Hill,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 133 41.00 CO Jefferson Golden Guy Hill W0CBI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,448.67500,443.67500,5.00 MHz,-DUP,FM,CFI Idaho Springs Sq,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 94 51.00 CO Denver Idaho Springs Squaw Mountain W0CFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,145.14500,144.54500,600 kHz,-DUP,FM,CRA Idaho Springs Sq,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 107 52.00 CO Clear Creek Idaho Springs Squaw Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,447.57500,442.57500,5.00 MHz,-DUP,FM,CRA Idaho Springs Sq,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 264 52.00 CO Clear Creek Idaho Springs Squaw Mountain W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,147.22500,147.82500,600 kHz,+DUP,FM,CRA Larkspur Westcre,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 83 52.00 CO Douglas Larkspur Westcreek W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,448.42500,443.42500,5.00 MHz,-DUP,FM,CRA Larkspur Westcre,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 16547 52.00 CO Douglas Larkspur Westcreek W0CRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,449.45000,444.45000,5.00 MHz,-DUP,FM,DUN Idaho Springs Sq,Tone,103.5 Hz,127.3 Hz,023,Both N,Off,8 99 52.00 CO Clear Creek Idaho Springs Squaw Mountain K1DUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,448.07500,443.07500,5.00 MHz,-DUP,FM,EHP Denver 448.075,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 91 15.00 CO Denver Denver N5EHP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,448.75000,443.75000,5.00 MHz,-DUP,FM,ELY Lakewood 448.75,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 8204 21.00 CO Jefferson Lakewood N0ELY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,447.52500,442.52500,5.00 MHz,-DUP,FM,ESQ Castle Rock Devi,T Sql,146.2 Hz,146.2 Hz,023,Both N,Off,8 8190 45.00 CO Douglas Castle Rock Devils Head (Pike National Forest) N0ESQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,447.52500,442.52500,5.00 MHz,-DUP,FM,ESQ Parker Hess Rese,Tone,203.5 Hz,146.2 Hz,023,Both N,Off,8 8189 16.00 CO Douglas Parker Hess Reservoir N0ESQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,447.92500,442.92500,5.00 MHz,-DUP,FM,FEZ Denver 447.925,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 8196 15.00 CO Denver Denver K0FEZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,146.98500,146.38500,600 kHz,-DUP,FM,FEZ Golden Centennia,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 82 42.00 CO Denver Golden Centennial Cone K0FEZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,448.15000,443.15000,5.00 MHz,-DUP,FM,FUN Denver Green Val,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 9765 23.00 CO Denver Denver Green Valley Ranch WE0FUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,449.05000,444.05000,5.00 MHz,-DUP,FM,G0N Idaho Springs Sq,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 95 55.00 CO Denver Idaho Springs Squaw Mountain WG0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,145.34000,144.74000,600 kHz,-DUP,FM,GUQ Evergreen 145.34,Tone,103.5 Hz,127.3 Hz,023,Both N,Off,8 73 36.00 CO Jefferson Evergreen KE4GUQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,448.85000,443.85000,5.00 MHz,-DUP,FM,IBM Golden Guy Hill,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 136 41.00 CO Jefferson Golden Guy Hill K0IBM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,145.80000,1269.65000,,+DUP,FM,ISS FM L/v VOICE Rep,None,100.0 Hz,100.0 Hz,023,Both N,Off,ISS FM L/v VOICE Repeater (Worldwide),,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,145.80000,437.80000,,+DUP,FM,ISS FM U/v VOICE Rep,None,100.0 Hz,100.0 Hz,023,Both N,Off,ISS FM U/v VOICE Repeater (Worldwide),,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,437.80000,145.99000,,-DUP,FM,ISS FM V/u with PL V,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,ISS FM V/u with PL VOICE Repeater (Worldwide),,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,145.80000,144.49000,,-DUP,FM,ISS FM VOICE for ITU,None,100.0 Hz,100.0 Hz,023,Both N,Off,ISS FM VOICE for ITU Region 2&3,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,447.17500,442.17500,5.00 MHz,-DUP,FM,JRL Denver Broadway,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 12216 16.00 CO Denver Denver Broadway Plaza Lofts W0JRL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,146.71500,146.11500,600 kHz,-DUP,FM,JXN Denver 146.715,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 79 15.00 CO Denver Denver N0JXN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,147.31500,147.91500,600 kHz,+DUP,DV,KEG Centennial 147.3,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 17676 5.00 CO Arapahoe Centennial N0KEG,,,CQCQCQ,N0KEG  C,N0KEG  G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,448.55000,443.55000,5.00 MHz,-DUP,FM,KIZ Denver 448.55,Tone,82.5 Hz,82.5 Hz,023,Both N,Off,8 93 15.00 CO Denver Denver W0KIZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,448.92500,443.92500,5.00 MHz,-DUP,FM,LMA Broomfield 448.9,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,8 26 37.00 CO Boulder Broomfield W0LMA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,53.17000,52.67000,500 kHz,-DUP,FM,LXX Morrison Mt. Mor,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 10514 28.00 CO Jefferson Morrison Mt. Morrison N6LXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,447.87500,442.87500,5.00 MHz,-DUP,FM,LXX Morrison Mt. Mor,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 10513 28.00 CO Jefferson Morrison Mt. Morrison N6LXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,145.19000,144.59000,600 kHz,-DUP,FM,OBA Aurora 145.19,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 8741 12.00 CO Arapahoe Aurora N0OBA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,447.50000,442.50000,5.00 MHz,-DUP,FM,OWY Conifer Critchel,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 60 31.00 CO Jefferson Conifer Critchell Mountain N0OWY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,446.85000,441.85000,5.00 MHz,-DUP,DV,PRA Franktown 446.85,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 11473 32.00 CO Douglas Franktown K0PRA,,,CQCQCQ,K0PRA  B,K0PRA  G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,146.88000,146.28000,600 kHz,-DUP,FM,PUF Centennial Warre,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 80 24.00 CO Jefferson Centennial Warren Mountain N0PUF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,146.64000,146.04000,600 kHz,-DUP,FM,PUF Golden Centennia,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 77 42.00 CO Jefferson Golden Centennial Cone N0PUF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,147.30000,147.90000,600 kHz,+DUP,FM,PYY Evergreen Squaw,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 84 51.00 CO Clear Creek Evergreen Squaw Mountain N0PYY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,448.12500,443.12500,5.00 MHz,-DUP,FM,PYY Golden 448.125,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 143 31.00 CO Jefferson Golden N0PYY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,448.70000,443.70000,5.00 MHz,-DUP,FM,Q8M Parker 448.7,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,8 274 11.00 CO Douglas Parker WQ8M,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,436.79500,145.85000,,-DUP,FM,SAT AO-27 FM 436.795,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT AO-27 FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,145.96000,435.25000,,+DUP,FM,SAT AO-91 (RadFxSat,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,SAT AO-91 (RadFxSat / Fox-1B) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,145.88000,435.35000,,+DUP,FM,SAT AO-92 (Fox-1D) F,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,SAT AO-92 (Fox-1D) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,145.88000,1267.35900,,+DUP,FM,SAT AO-92 (Fox-1D) F,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,SAT AO-92 (Fox-1D) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,437.20000,144.35000,,-DUP,FM,SAT CAS-3H (LilacSat,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT CAS-3H (LilacSat-2) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,435.60000,145.92500,,-DUP,FM,SAT CAS-5A FM 435.6,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT CAS-5A FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,435.45500,145.95000,,-DUP,FM,SAT CAS-7A FM 435.45,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT CAS-7A FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,435.69000,145.90000,,-DUP,FM,SAT CAS-7C FM 435.69,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT CAS-7C FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,436.40000,145.97000,,-DUP,FM,SAT Duchifat3 FM 436,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT Duchifat3 FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,145.89500,1263.50000,,+DUP,FM,SAT FUNcube on ESEO,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT FUNcube on ESEO FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,435.88000,145.88000,,-DUP,FM,SAT IO-86 (LAPAN-A2),Tone,88.5 Hz,88.5 Hz,023,Both N,Off,SAT IO-86 (LAPAN-A2) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,437.80000,145.99000,,-DUP,FM,SAT ISS Crossband Re,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,SAT ISS Crossband Repeater FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,145.90000,437.50000,,+DUP,FM,SAT PO-101 (Diwata-2,Tone,141.3 Hz,141.3 Hz,023,Both N,Off,SAT PO-101 (Diwata-2) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,436.79500,145.85000,,-DUP,FM,SAT SO-50 (SaudiSat-,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,SAT SO-50 (SaudiSat-1C) FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,145.85000,436.00000,,+DUP,FM,SAT Swiatowid FM 145,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT Swiatowid FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,436.40000,145.97000,,-DUP,FM,SAT Tevel Mission FM,None,100.0 Hz,100.0 Hz,023,Both N,Off,SAT Tevel Mission FM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,147.21000,147.81000,600 kHz,+DUP,FM,SSP Lakewood Moffat,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 9775 24.00 CO Jefferson Lakewood Moffat Treatment Plant KD0SSP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,447.90000,442.90000,5.00 MHz,-DUP,FM,TPT Denver 447.9,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8195 15.00 CO Denver Denver WB0TPT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,448.50000,443.50000,5.00 MHz,-DUP,FM,UDD Aurora Smokey Hi,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 92 13.00 CO Denver Aurora Smokey Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,145.40000,144.80000,600 kHz,-DUP,FM,UDD Aurora Smoky Hil,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 5 13.00 CO Arapahoe Aurora Smoky Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,146.67000,146.07000,600 kHz,-DUP,FM,UDD Idaho Springs Sq,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 78 52.00 CO Clear Creek Idaho Springs Squaw Mountain KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
94,449.30000,444.30000,5.00 MHz,-DUP,FM,UPS Westminster 449.,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8208 26.00 CO Adams Westminster N1UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
